1648996205,61
1648997103,68
1648998064,68
1648998903,70
1648999803,72
1649000703,77
1649001663,70
1649002503,73
1649003403,70
1649004304,70
1649005263,66
1649006103,66
1649007003,61
1649007903,53
1649008865,-1
1649009703,-1
1649010604,-1
1649011503,-1
1649012463,-1
1649013303,-1
1649014204,-1
1649015103,-1
1649026863,-1
1649027704,-1
1649028603,-1
1649029503,-1
1649030463,-1
1649031304,-1
1649032204,-1
1649033103,-1
1649034063,-1
1649034903,-1
1649035804,-1
1649036703,-1
1649037663,-1
1649038503,-1
1649039403,-1
1649040303,-1
1649041263,-1
1649042103,-1
1649043003,-1
1649043903,-1
1649044864,-1
1649045703,-1
1649046603,-1
1649047504,-1
1649048463,-1
1649049304,-1
1649050205,-1
1649051103,-1
1649052063,-1
1649052904,-1
1649053803,-1
1649054703,-1
1649055663,-1
1649056504,-1
1649057404,-1
1649058303,-1
1649059264,45
1649060103,47
1649060431,48
1649060605,48
1649061003,49
1649061904,54
1649062108,54
1649062863,54
1649063703,56
1649064605,56
1649065503,52
1649066464,52
1649067304,53
1649068203,53
1649069103,53
1649073992,61
1649094439,93
1649095264,98
1649096103,99
1649097004,98
1649097903,93
1649098864,78
1649099703,85
1649100604,80
1649101503,78
1649102464,61
1649103303,65
1649104203,59
1649105104,51
1649106064,-1
1649106903,-1
1649107803,-1
1649108703,-1
1649109663,-1
1649110503,-1
1649111404,-1
1649112304,-1
1649142063,-1
1649142903,-1
1649143804,-1
1649144703,-1
1649145664,34
1649146503,38
1649147403,42
1649148304,45
1649149263,52
1649150103,52
1649151003,47
1649151904,47
1649152864,39
1649153703,42
1649154604,43
1649155503,42
1649156464,42
1649157303,48
1649158204,46
1649159104,54
1649160063,53
1649160904,55
1649161804,58
1649162704,62
1649163663,60
1649164504,65
1649165404,66
1649166303,64
1649167268,-1
1649168103,68
1649169008,67
1649169904,70
1649170863,55
1649171704,63
1649172603,66
1649173503,70
1649174463,73
1649175308,87
1649176205,89
1649177104,97
1649178068,100
1649178906,100
1649179806,100
1649180704,99
1649181663,90
1649182504,92
1649183403,87
1649184304,86
1649185263,67
1649186104,70
1649187010,59
1649187903,56
1649188864,34
1649189714,35
1649190603,31
1649191511,27
1649192463,-1
1649193304,-1
1649194203,-1
1649195103,-1
1649196073,-1
1649196903,-1
1649197803,-1
1649198703,-1
1649228464,-1
1649229303,-1
1649230204,-1
1649231106,-1
1649232063,35
1649232903,39
1649233803,49
1649234704,50
1649235663,60
1649236503,62
1649237405,61
1649238304,62
1649239268,59
1649240103,65
1649241003,66
1649241905,66
1649242863,65
1649243703,63
1649244603,63
1649245504,60
1649246464,51
1649247303,53
1649248203,54
1649249104,57
1649250063,50
1649250904,55
1649251805,52
1649252706,53
1649253664,53
1649254503,61
1649255403,69
1649256304,75
1649257263,82
1649258103,85
1649259002,90
1649259904,98
1649260863,100
1649261703,100
1649262603,100
1649263503,100
1649264463,98
1649265303,100
1649266204,91
1649267103,97
1649268064,88
1649268903,77
1649269804,75
1649270703,71
1649271666,57
1649272503,59
1649273403,57
1649274303,60
1649275265,46
1649276104,46
1649277004,40
1649277903,35
1649278863,28
1649279703,-1
1649280604,-1
1649281503,-1
1649282463,-1
1649283303,-1
1649284204,-1
1649285103,-1
1649314864,-1
1649315703,-1
1649316605,-1
1649317504,-1
1649318463,30
1649319303,36
1649320203,40
1649321103,43
1649322063,43
1649322904,44
1649323803,39
1649324704,37
1649325663,37
1649326503,33
1649327403,32
1649328304,30
1649329263,28
1649330104,30
1649331004,32
1649331903,32
1649332863,26
1649333704,31
1649334604,33
1649335504,34
1649336463,37
1649337303,48
1649338203,51
1649339104,55
1649340063,57
1649340903,61
1649341804,68
1649342703,70
1649343664,74
1649344504,79
1649345403,82
1649346303,82
1649347263,85
1649348103,91
1649349017,91
1649349904,95
1649350865,91
1649351705,99
1649352603,100
1649353503,93
1649354467,86
1649355303,84
1649356203,79
1649357103,75
1649358063,63
1649358904,66
1649359803,60
1649360703,54
1649361663,44
1649362504,44
1649363403,35
1649364304,29
1649365263,-1
1649366104,-1
1649367003,-1
1649367903,-1
1649368863,-1
1649369703,-1
1649370603,-1
1649371506,-1
1649401264,-1
1649402104,-1
1649403004,-1
1649403903,-1
1649404864,32
1649405704,34
1649406603,43
1649407504,52
1649408463,56
1649409303,61
1649410204,57
1649411106,60
1649412063,66
1649412904,69
1649413804,70
1649414703,78
1649415663,69
1649416503,72
1649417403,70
1649418304,69
1649419263,65
1649420105,65
1649421003,64
1649421904,69
1649422863,55
1649423703,60
1649424604,64
1649425503,66
1649426465,62
1649427303,70
1649428203,71
1649429104,74
1649430063,81
1649430903,81
1649431803,83
1649432704,81
1649433664,79
1649434503,82
1649435404,79
1649436303,76
1649437264,71
1649438103,74
1649439003,75
1649439904,73
1649440864,56
1649441709,64
1649442603,58
1649443504,54
1649444463,47
1649445303,52
1649446204,48
1649447103,48
1649448063,42
1649448903,43
1649449804,40
1649450703,31
1649451663,-1
1649452503,-1
1649453408,-1
1649454304,-1
1649455263,-1
1649456103,-1
1649457003,-1
1649457905,-1
1649494863,-1
1649495703,-1
1649496603,-1
1649497504,-1
1649498462,48
1649499304,50
1649500204,53
1649501104,55
1649502063,55
1649502904,59
1649503803,52
1649504704,51
1649505663,44
1649506503,53
1649507408,55
1649508304,53
1649509264,47
1649510103,54
1649511003,60
1649511903,59
1649512863,56
1649513703,58
1649514604,60
1649515503,57
1649516464,59
1649517302,60
1649518206,49
1649519103,51
1649520064,53
1649520903,58
1649521803,59
1649522702,58
1649523663,56
1649524503,59
1649525404,57
1649526303,55
1649527263,-1
1649528104,-1
1649529004,-1
1649529903,-1
1649530863,-1
1649531704,-1
1649532603,-1
1649533503,-1
1649581263,-1
1649582103,-1
1649583003,-1
1649583903,-1
1649584863,43
1649585708,48
1649586603,53
1649587503,57
1649588463,61
1649589304,68
1649590204,69
1649591104,59
1649592063,51
1649592903,54
1649593804,52
1649594704,59
1649595663,55
1649596504,62
1649597403,62
1649598303,61
1649599263,55
1649600103,60
1649601004,62
1649601903,59
1649602863,64
1649603705,64
1649604604,65
1649605505,67
1649606463,65
1649607303,69
1649608203,66
1649609104,69
1649610063,67
1649610903,68
1649611803,63
1649612704,56
1649613668,-1
1649614503,-1
1649615404,-1
1649616303,-1
1649617263,-1
1649618104,-1
1649619003,-1
1649619904,-1
1649660464,-1
1649661303,-1
1649662204,-1
1649663104,-1
1649664064,48
1649664903,51
1649665803,56
1649666703,63
1649667663,66
1649668503,68
1649669403,61
1649670304,61
1649671263,63
1649672104,65
1649673003,68
1649673903,62
1649674863,56
1649675704,60
1649676604,61
1649677504,60
1649678464,51
1649679304,52
1649680203,57
1649681102,62
1649682064,62
1649682903,65
1649683811,59
1649684704,61
1649685663,70
1649686504,73
1649687403,79
1649688302,89
1649689264,90
1649690103,96
1649691003,97
1649691904,96
1649692869,99
1649693703,100
1649694604,100
1649695503,100
1649696463,93
1649697303,90
1649698203,91
1649699103,93
1649700064,82
1649700903,83
1649701803,79
1649702703,76
1649703663,69
1649704503,61
1649705402,55
1649706304,61
1649707263,50
1649708105,50
1649709003,49
1649709904,42
1649710864,-1
1649711703,-1
1649712603,-1
1649713504,-1
1649714463,-1
1649715304,-1
1649716204,-1
1649717103,-1
1649746863,-1
1649747703,-1
1649748603,-1
1649749503,-1
1649750464,32
1649751304,37
1649752203,43
1649753104,48
1649754064,48
1649754903,53
1649755803,48
1649756703,52
1649757663,47
1649758503,48
1649759404,53
1649760304,55
1649761264,51
1649762104,52
1649763004,46
1649763903,49
1649764864,42
1649765703,45
1649766604,42
1649767504,46
1649768462,43
1649769303,44
1649770210,44
1649771103,39
1649772063,45
1649772904,54
1649773804,55
1649774703,70
1649775663,65
1649776503,71
1649777403,75
1649778303,83
1649779263,84
1649780104,94
1649781004,99
1649781908,100
1649782863,92
1649783706,97
1649784603,98
1649785503,100
1649786463,89
1649787304,90
1649788204,89
1649789104,85
1649790064,73
1649790903,75
1649791806,59
1649792703,58
1649793664,51
1649794503,51
1649795404,43
1649796303,35
1649797263,28
1649798104,-1
1649799003,-1
1649799903,-1
1649801703,-1
1649802603,-1
1649803504,-1
1649833263,-1
1649834103,-1
1649835004,-1
1649835905,-1
1649836863,46
1649837704,46
1649838604,54
1649800863,-1
1649839503,60
1649840462,67
1649841303,68
1649842203,65
1649843104,71
1649844063,69
1649844904,74
1649845803,74
1649846704,71
1649847665,69
1649848503,67
1649849403,66
1649850304,64
1649851264,63
1649852103,62
1649853006,59
1649853903,57
1649854864,46
1649855704,51
1649856604,48
1649857504,50
1649858463,43
1649859304,44
1649860204,53
1649861103,58
1649862063,47
1649862905,52
1649863804,57
1649864703,59
1649865666,65
1649866504,69
1649867403,69
1649868303,77
1649869269,71
1649870103,75
1649871006,70
1649871903,64
1649872863,60
1649873703,68
1649874603,65
1649875504,57
1649876463,44
1649877303,51
1649878204,53
1649879103,49
1649880063,35
1649880904,36
1649881803,33
1649882705,33
1649883663,31
1649884503,-1
1649885403,-1
1649886303,-1
1649887264,-1
1649888103,-1
1649889004,-1
1649889903,-1
1649919663,-1
1649920509,-1
1649921404,-1
1649922303,-1
1649923263,22
1649924102,27
1649925003,29
1649925904,35
1649926863,36
1649927703,39
1649928604,37
1649929503,39
1649930463,38
1649931303,40
1649932204,39
1649933103,42
1649934064,44
1649934903,46
1649935804,44
1649936703,50
1649937664,49
1649938503,51
1649939403,50
1649940305,52
1649941263,49
1649942104,51
1649943003,53
1649943907,55
1649944869,55
1649945709,56
1649946608,56
1649947503,61
1649948463,61
1649949303,63
1649950204,63
1649951104,67
1649952065,73
1649952903,82
1649953804,77
1649954703,80
1649955663,78
1649956503,81
1649957404,79
1649958304,78
1649959262,62
1649960103,65
1649961004,59
1649961903,55
1649962864,39
1649963703,42
1649964604,34
1649965503,32
1649966466,26
1649967303,26
1649968203,19
1649969103,16
1649970063,-1
1649970903,-1
1649971803,-1
1649972704,-1
1649973663,-1
1649974504,-1
1649975403,-1
1649976303,-1
1650006063,-1
1650006904,-1
1650007805,-1
1650008704,-1
1650009663,9
1650010504,21
1650011403,28
1650012304,29
1650013263,38
1650014104,43
1650015005,46
1650015904,48
1650016863,51
1650017703,52
1650018604,58
1650019503,61
1650020463,56
1650021304,58
1650022204,50
1650023103,46
1650024064,40
1650024903,41
1650025804,39
1650026704,37
1650027663,41
1650028503,41
1650029403,43
1650030304,38
1650031263,39
1650032103,44
1650033003,47
1650033904,43
1650034863,41
1650035703,45
1650036604,53
1650037503,52
1650038465,45
1650039304,51
1650040204,48
1650041103,50
1650042063,49
1650042904,43
1650043806,37
1650044703,32
1650045665,33
1650046502,33
1650047405,28
1650048303,19
1650049263,16
1650050103,16
1650051004,10
1650051903,6
1650052863,2
1650053704,2
1650054604,2
1650055503,2
1650056464,-1
1650057303,-1
1650058203,-1
1650059104,-1
1650060065,-1
1650060903,-1
1650061803,-1
1650062704,-1
1650099664,-1
1650100504,-1
1650101403,-1
1650102304,-1
1650103263,46
1650104103,49
1650105004,51
1650105904,53
1650106863,57
1650107704,60
1650108603,54
1650109504,52
1650110464,46
1650111303,52
1650112203,47
1650113103,48
1650114064,43
1650114904,49
1650115803,48
1650116704,48
1650117663,50
1650118504,46
1650119404,47
1650120304,48
1650121263,45
1650122104,44
1650123004,45
1650123903,46
1650124863,46
1650125704,50
1650126604,48
1650127503,50
1650128463,47
1650129304,51
1650130204,48
1650131103,44
1650132063,-1
1650132903,-1
1650133803,-1
1650134703,-1
1650135664,-1
1650136503,-1
1650137404,-1
1650138303,-1
1650186064,-1
1650186903,-1
1650187803,-1
1650188703,-1
1650189663,32
1650190504,32
1650191404,33
1650192304,34
1650193263,32
1650194104,33
1650195003,28
1650195904,33
1650196863,25
1650197704,26
1650198603,27
1650199503,23
1650200464,21
1650201304,22
1650202204,23
1650203103,22
1650204063,22
1650204904,25
1650205803,25
1650206704,25
1650207663,23
1650208503,25
1650209403,24
1650210304,24
1650211263,28
1650212103,29
1650213004,34
1650213904,38
1650214863,37
1650215703,39
1650216603,36
1650217503,33
1650218463,-1
1650219303,-1
1650220203,-1
1650221103,-1
1650222064,-1
1650222903,-1
1650223803,-1
1650224703,-1
1650265263,-1
1650266103,-1
1650267004,-1
1650267904,-1
1650268863,1
1650269703,7
1650270604,14
1650271504,18
1650272463,22
1650273304,27
1650274203,30
1650275103,32
1650276064,32
1650276903,35
1650277803,38
1650278704,41
1650279663,52
1650280503,54
1650281403,47
1650282303,45
1650283264,40
1650284103,40
1650285004,36
1650285903,35
1650286864,35
1650287703,37
1650288603,40
1650289503,40
1650290463,41
1650291303,39
1650292203,37
1650293104,41
1650294063,39
1650294904,41
1650295804,43
1650296703,45
1650297663,40
1650298504,43
1650299403,46
1650300304,43
1650301267,39
1650302103,40
1650303002,34
1650303904,31
1650304865,25
1650305704,25
1650306603,23
1650307503,21
1650308463,17
1650309304,17
1650310203,14
1650311103,8
1650312064,4
1650312903,4
1650313804,3
1650314703,2
1650315663,-1
1650316503,-1
1650317403,-1
1650318303,-1
1650319265,-1
1650320103,-1
1650321004,-1
1650321903,-1
1650351664,-1
1650352503,-1
1650353403,-1
1650354303,-1
1650355264,18
1650356104,21
1650357004,22
1650357903,22
1650358864,25
1650359703,27
1650360603,21
1650361503,24
1650362463,27
1650363304,32
1650364204,33
1650365103,31
1650366063,33
1650366904,35
1650367803,44
1650368704,46
1650369664,51
1650370503,53
1650371404,54
1650372303,51
1650373264,54
1650374103,58
1650375003,66
1650375904,71
1650376863,76
1650377703,91
1650378603,90
1650379503,89
1650380464,86
1650381303,88
1650382204,87
1650383103,94
1650384063,100
1650384903,100
1650385803,97
1650386704,99
1650387663,85
1650388504,75
1650389404,79
1650390303,85
1650391264,88
1650392104,92
1650393004,99
1650393904,99
1650394863,91
1650395704,84
1650396603,74
1650397503,69
1650398463,55
1650399304,55
1650400205,46
1650401103,42
1650434463,-1
1650435303,-1
1650436203,-1
1650437103,-1
1650438065,-1
1650438903,-1
1650439803,-1
1650440703,-1
1650441667,24
1650442504,25
1650443404,30
1650444304,34
1650445264,39
1650446103,40
1650447003,37
1650447904,37
1650448863,38
1650449704,38
1650450603,39
1650451503,42
1650452465,44
1650453303,48
1650454203,52
1650455103,53
1650456063,52
1650456903,48
1650457803,51
1650458703,51
1650459664,55
1650460503,63
1650461403,64
1650462303,65
1650463264,64
1650464103,75
1650465003,75
1650465903,85
1650466863,84
1650467702,87
1650468603,93
1650469503,98
1650470463,100
1650471303,99
1650472203,100
1650473103,100
1650474063,98
1650474903,98
1650475804,96
1650476703,95
1650477662,82
1650478504,88
1650479404,82
1650480303,77
1650481264,72
1650482103,62
1650483004,60
1650483910,56
1650484864,52
1650485704,45
1650486603,42
1650487503,32
1650520863,-1
1650521704,-1
1650522603,-1
1650523504,-1
1650524463,-1
1650525303,-1
1650526203,-1
1650527104,-1
1650528063,30
1650528903,31
1650529804,36
1650530705,36
1650531663,42
1650532504,45
1650533403,39
1650534304,38
1650535264,32
1650536103,36
1650537003,41
1650537904,44
1650538869,45
1650539704,48
1650540603,54
1650541504,57
1650542463,58
1650543304,57
1650544204,59
1650545103,60
1650546064,63
1650546903,63
1650547803,64
1650548703,60
1650549663,60
1650550503,64
1650551403,65
1650552304,64
1650553267,66
1650554104,73
1650555008,76
1650555903,80
1650556863,86
1650557704,94
1650558603,98
1650559503,84
1650560463,77
1650561304,81
1650562204,84
1650563103,91
1650564063,93
1650564904,96
1650565805,97
1650566703,91
1650567665,72
1650568504,74
1650569403,68
1650570303,56
1650571263,58
1650572103,49
1650573004,42
1650573904,37
1650607265,-1
1650608103,-1
1650609005,-1
1650609904,-1
1650610863,-1
1650611704,-1
1650612604,-1
1650613503,-1
1650614465,41
1650615303,43
1650616203,46
1650617104,49
1650618065,56
1650618905,60
1650619804,54
1650620703,52
1650621663,51
1650622504,51
1650623405,50
1650624304,53
1650625265,52
1650626103,47
1650627003,50
1650627902,50
1650628863,54
1650629706,63
1650630603,66
1650631504,70
1650632466,75
1650633304,73
1650634203,80
1650635103,81
1650636063,87
1650636903,88
1650637804,84
1650638704,84
1650639663,76
1650640503,83
1650641407,75
1650642303,74
1650643263,57
1650644104,60
1650645003,64
1650645904,60
1650646865,65
1650647703,64
1650648603,61
1650649504,64
1650650463,64
1650651303,61
1650652203,57
1650653103,60
1650654064,51
1650654903,53
1650655803,50
1650656704,46
1650657663,35
1650658504,35
1650659403,29
1650660303,23
1650700863,-1
1650701703,-1
1650702604,-1
1650703505,-1
1650704468,-1
1650705304,-1
1650706204,-1
1650707103,-1
1650708063,63
1650708903,67
1650709803,73
1650710703,75
1650711664,75
1650712503,75
1650713404,75
1650714303,69
1650715263,57
1650716104,60
1650717003,62
1650717904,59
1650718875,58
1650719703,55
1650720604,53
1650721504,52
1650722464,49
1650723303,52
1650724203,51
1650725104,47
1650726064,44
1650726904,45
1650727803,48
1650728704,47
1650729664,47
1650730504,52
1650731403,51
1650732303,51
1650733264,48
1650734104,54
1650735004,52
1650735904,50
1650787263,-1
1650788103,-1
1650789003,-1
1650789903,-1
1650790863,-1
1650791703,-1
1650792603,-1
1650793503,-1
1650794464,45
1650795303,52
1650796203,53
1650797103,54
1650798063,58
1650798905,64
1650799803,58
1650800703,58
1650801663,54
1650802504,57
1650803405,66
1650804304,63
1650805264,58
1650806103,66
1650807003,65
1650807904,67
1650808863,66
1650809703,70
1650810603,66
1650811505,68
1650812463,62
1650813303,67
1650814203,65
1650815103,59
1650816064,65
1650816903,69
1650817803,68
1650818704,70
1650819664,66
1650820508,63
1650821403,58
1650822304,53
1650866463,-1
1650867303,-1
1650868203,-1
1650869104,-1
1650870064,-1
1650870904,-1
1650871803,-1
1650872703,-1
1650873663,38
1650874504,41
1650875404,45
1650876303,46
1650877264,46
1650878108,50
1650879004,44
1650879904,47
1650880864,52
1650881706,55
1650882604,55
1650883505,53
1650884464,44
1650885303,45
1650886203,47
1650887104,49
1650888063,48
1650888903,54
1650889803,61
1650890704,62
1650891665,56
1650892504,58
1650893403,56
1650894303,61
1650895264,63
1650896104,69
1650897004,73
1650897903,78
1650898863,83
1650899704,93
1650900604,90
1650901503,96
1650902464,100
1650903304,100
1650904203,98
1650905104,100
1650906064,100
1650906903,100
1650907804,99
1650908705,93
1650909663,77
1650910503,80
1650911404,69
1650912304,66
1650913263,43
1650914104,44
1650915004,42
1650915903,42
1650916867,34
1650917705,34
1650918604,30
1650919503,25
1650952869,-1
1650953704,-1
1650954603,-1
1650955508,-1
1650956463,-1
1650957303,-1
1650958204,-1
1650959103,-1
1650960064,37
1650960903,40
1650961804,45
1650962704,52
1650963663,58
1650964504,62
1650965403,51
1650966304,48
1650967263,48
1650968103,50
1650969003,48
1650969903,50
1650970863,46
1650971704,46
1650972604,48
1650973506,46
1650974463,43
1650975304,38
1650976204,40
1650977103,42
1650978064,49
1650978904,52
1650979803,55
1650980703,63
1650981664,67
1650982503,77
1650983404,82
1650984303,84
1650985262,89
1650986103,94
1650987009,94
1650987917,-1
1650988864,89
1650989703,100
1650990603,100
1650991503,95
1650992468,94
1650993303,94
1650994209,97
1650995107,97
1650996063,92
1650996904,93
1650997803,88
1650998703,87
1650999663,75
1651000504,82
1651001403,73
1651002303,69
1651003264,51
1651004104,53
1651005003,46
1651005903,40
1651039265,-1
1651040103,-1
1651041003,-1
1651041903,-1
1651042868,-1
1651043703,-1
1651044604,-1
1651045503,-1
1651046463,48
1651047303,49
1651048203,51
1651049103,59
1651050064,60
1651050903,61
1651051804,56
1651052703,54
1651053663,48
1651054503,54
1651055403,53
1651056303,53
1651057263,47
1651058103,50
1651059005,52
1651059905,54
1651060864,53
1651061704,55
1651062605,62
1651063504,59
1651064463,59
1651065303,64
1651066204,62
1651067103,62
1651068068,58
1651068904,63
1651069804,59
1651070705,67
1651071664,68
1651072503,80
1651073403,82
1651074303,78
1651075263,89
1651076103,85
1651077006,83
1651077903,87
1651078864,94
1651079704,95
1651080604,98
1651081503,92
1651082463,90
1651083303,89
1651084203,82
1651085103,79
1651086063,73
1651086904,65
1651087805,65
1651088703,65
1651089664,60
1651090503,53
1651091405,46
1651092303,39
1651125665,-1
1651126504,-1
1651127404,-1
1651128304,-1
1651129264,-1
1651130103,-1
1651131004,-1
1651131904,-1
1651132863,26
1651133703,27
1651134603,30
1651135503,35
1651136464,36
1651137303,39
1651138204,32
1651139103,34
1651140064,38
1651140903,35
1651141804,40
1651142704,44
1651143663,40
1651144504,42
1651145403,48
1651146304,56
1651147263,55
1651148103,58
1651149003,55
1651149903,57
1651150864,56
1651151704,54
1651152604,57
1651153504,55
1651154463,58
1651155304,62
1651156203,57
1651157104,52
1651158063,50
1651158903,56
1651159803,59
1651160704,63
1651161664,60
1651162504,63
1651163403,60
1651164302,61
1651165260,64
1651167001,66
1651167901,69
1651168861,66
1651169700,71
1651170601,65
1651230900,53
1651231802,63
1651232701,64
1651233661,68
1651234500,69
1651235401,76
1651236300,88
1651237261,87
1651238101,92
1651239002,93
1651318201,48
1651319101,49
1651320060,50
1651320901,48
1651321801,45
